# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec  2 19:11:51 2022
#
# CONSTRAINT:  where (default_flag =1
# CONSTRAINT:  and disc_facility like '%TESS%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
TOI-559 b,TOI-559,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=IKWUT_UKWA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163....9I/abstract target=ref>Ikwut-Ukwa et al. 2022</a>,6.98390950,0.072300,12.229,1.091,1910.14873,6.01000,Mass,0.151000,,1180,0,<a refstr=IKWUT_UKWA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163....9I/abstract target=ref>Ikwut-Ukwa et al. 2022</a>,G V,5925.00,1.23,1.03,-0.069,[Fe/H],4.27,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h07m16.47s,46.8186159,-31d09m46.78s,-31.1629951,233.2660000,11.0910000,9.6380000,10.9777000,2022-03-28,2022-01,2022-03-28
TOI-561 b,TOI-561,1,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,0.44657800,0.010550,1.423,0.127,1.59000,0.00500,Mass,0.000000,,,0,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,G9 V,5455.00,0.85,0.79,-0.330,[Fe/H],4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.7990000,10.2520000,8.3940000,10.0128000,2021-01-04,2020-12,2021-01-11
TOI-561 c,TOI-561,1,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,10.77900000,0.088090,2.878,0.257,5.40000,0.01699,Mass,0.060000,,,0,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,G9 V,5455.00,0.85,0.79,-0.330,[Fe/H],4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.7990000,10.2520000,8.3940000,10.0128000,2021-01-04,2020-12,2021-01-11
TOI-561 d,TOI-561,1,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,1,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,25.62000000,0.156900,2.530,0.226,11.95000,0.03760,Mass,0.051000,,,0,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,G9 V,5455.00,0.85,0.79,-0.330,[Fe/H],4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.7990000,10.2520000,8.3940000,10.0128000,2021-01-04,2020-12,2021-01-11
TOI-561 e,TOI-561,1,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,1,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,77.23000000,0.327400,2.670,0.238,16.00000,0.05034,Mass,0.061000,,,0,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,G9 V,5455.00,0.85,0.79,-0.330,[Fe/H],4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.7990000,10.2520000,8.3940000,10.0128000,2021-01-04,2020-12,2021-01-11
TOI-561 f,TOI-561,1,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,1,<a refstr=WEISS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...56W/abstract target=ref>Weiss et al. 2021</a>,16.28700000,0.117400,2.320,0.207,3.00000,0.00944,Mass,0.000000,,750,0,<a refstr=WEISS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...56W/abstract target=ref>Weiss et al. 2021</a>,,5326.00,0.83,0.81,-0.410,[Fe/H],4.50,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.7990000,10.2520000,8.3940000,10.0128000,2021-01-04,2021-02,2021-01-11
TOI-564 b,TOI-564,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DAVIS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..229D/abstract target=ref>Davis et al. 2020</a>,1.65114400,0.027340,11.433,1.020,464.98529,1.46300,Mass,0.072000,1423.00,1714,0,<a refstr=DAVIS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..229D/abstract target=ref>Davis et al. 2020</a>,,5640.00,1.09,1.00,0.143,[Fe/H],4.36,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m10.84s,130.2951535,-16d02m10.78s,-16.0363275,199.5810000,11.0970000,9.6040000,11.1424000,2021-02-08,2020-11,2021-02-11
TOI-620 b,TOI-620,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=REEFE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220403108R/abstract target=ref>Reefe et al. 2022</a>,5.09881790,0.048250,3.760,0.335,,,,0.220000,20.80,604,0,<a refstr=REEFE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220403108R/abstract target=ref>Reefe et al. 2022</a>,M2.5 V,3708.00,0.55,0.58,0.350,[Fe/H],4.72,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h28m41.63s,142.1734459,-12d10m01.79s,-12.1671652,33.0231000,12.2620000,7.9540000,11.3104000,2022-04-12,2022-04,2022-04-12
TOI-628 b,TOI-628,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,3.40956750,0.048600,11.882,1.060,2011.86390,6.33000,Mass,0.072000,,1586,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,,6250.00,1.34,1.31,0.258,[Fe/H],4.30,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h37m03.13s,99.2630608,+01d46m03.18s,1.7675497,178.6800000,10.1120000,8.8110000,10.0579000,2021-02-25,2021-04,2021-03-04
TOI-640 b,TOI-640,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,5.00377750,0.066080,19.851,1.771,279.69040,0.88000,Mass,0.050000,,1749,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,,6460.00,2.08,1.54,0.072,[Fe/H],3.99,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h38m56.30s,99.7345935,-36d38m46.07s,-36.6461300,341.9970000,10.5100000,9.2430000,10.4006000,2021-02-25,2021-04,2021-03-04
TOI-674 b,TOI-674,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MURGAS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..60M/abstract target=ref>Murgas et al. 2021</a>,1.97714300,0.025000,5.250,0.468,23.60000,0.07425,Mass,0.000000,38.40,635,0,<a refstr=MURGAS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..60M/abstract target=ref>Murgas et al. 2021</a>,M2 V,3514.00,0.42,0.42,0.170,[Fe/H],4.81,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h58m20.77s,164.5865592,-36d51m29.19s,-36.8581092,46.0851000,14.2030000,9.4690000,13.0914000,2021-07-12,2021-09,2021-07-12
TOI-677 b,TOI-677,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..145J/abstract target=ref>Jord&aacute;n et al. 2020</a>,11.23660000,0.103800,13.115,1.170,392.83788,1.23600,Mass,0.435000,,1252,0,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..145J/abstract target=ref>Jord&aacute;n et al. 2020</a>,F8,6295.00,1.28,1.18,0.000,[Fe/H],4.29,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h36m28.65s,144.1193594,-50d27m47.14s,-50.4630933,141.8120000,9.8220000,8.4290000,9.6608200,2020-05-01,2020-04,2020-05-07
TOI-700 b,TOI-700,1,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,9.97702000,0.067700,1.037,0.093,,,,0.081000,5.00,417,0,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,,3461.00,0.42,0.41,-0.070,[Fe/H],4.80,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.1265000,13.1510000,8.6340000,12.0665000,2020-07-17,2020-09,2020-07-23
TOI-700 c,TOI-700,1,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,16.05111000,0.092900,2.650,0.236,,,,0.078000,2.66,356,0,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,,3461.00,0.42,0.41,-0.070,[Fe/H],4.80,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.1265000,13.1510000,8.6340000,12.0665000,2020-07-17,2020-09,2020-07-23
TOI-700 d,TOI-700,1,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,37.42475000,0.163300,1.144,0.102,,,,0.111000,0.85,269,0,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,,3461.00,0.42,0.41,-0.070,[Fe/H],4.80,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.1265000,13.1510000,8.6340000,12.0665000,2020-07-17,2020-09,2020-07-23
TOI-712 b,TOI-712,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,9.53136100,0.079280,2.049,0.183,,,,0.540000,22.60,650,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,K4.5 V,4622.00,0.67,0.73,-0.020,[Fe/H],4.64,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,58.6212000,10.8380000,8.3130000,10.5785000,2022-08-29,2022-08,2022-08-29
TOI-712 c,TOI-712,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,51.69906000,0.244700,2.701,0.241,,,,0.089000,3.08,370,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,K4.5 V,4622.00,0.67,0.73,-0.020,[Fe/H],4.64,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,58.6212000,10.8380000,8.3130000,10.5785000,2022-08-29,2022-08,2022-08-29
TOI-712 d,TOI-712,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,84.83960000,0.340500,2.474,0.221,,,,0.073000,1.60,314,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,K4.5 V,4622.00,0.67,0.73,-0.020,[Fe/H],4.64,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,58.6212000,10.8380000,8.3130000,10.5785000,2022-08-29,2022-08,2022-08-29
TOI-763 b,TOI-763,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,5.60570000,0.060000,2.280,0.203,9.79000,0.03080,Mass,0.040000,,1038,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,G,5450.00,0.90,0.92,0.010,[Fe/H],4.45,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h57m52.34s,194.4680980,-39d45m29.02s,-39.7580613,95.1274000,10.2650000,8.4900000,9.9991500,2020-09-17,2020-11,2020-09-24
TOI-763 c,TOI-763,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,12.27370000,0.101100,2.630,0.235,9.32000,0.02932,Mass,0.040000,,800,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,G,5450.00,0.90,0.92,0.010,[Fe/H],4.45,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h57m52.34s,194.4680980,-39d45m29.02s,-39.7580613,95.1274000,10.2650000,8.4900000,9.9991500,2020-09-17,2020-11,2020-09-24
TOI-776 b,TOI-776,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,8.24661000,0.065200,1.850,0.165,4.00000,0.01259,Mass,0.060000,11.50,514,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,M1 V,3709.00,0.54,0.54,-0.200,[Fe/H],4.73,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.5779970,-37d33m12.08s,-37.5533568,27.1701000,11.5360000,7.6150000,10.7409000,2021-01-04,2021-01,2021-01-11
TOI-776 c,TOI-776,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,15.66530000,0.100000,2.020,0.180,5.30000,0.01668,Mass,0.040000,4.90,415,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,M1 V,3709.00,0.54,0.54,-0.200,[Fe/H],4.73,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.5779970,-37d33m12.08s,-37.5533568,27.1701000,11.5360000,7.6150000,10.7409000,2021-01-04,2021-01,2021-01-11
TOI-813 b,TOI-813,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=EISNER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.494..750E/abstract target=ref>Eisner et al. 2020</a>,83.89110000,0.423000,6.710,0.599,,,,0.000000,23.10,610,0,<a refstr=EISNER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.494..750E/abstract target=ref>Eisner et al. 2020</a>,G0 IV,5907.00,1.94,1.32,0.100,[Fe/H],3.86,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h50m46.56s,72.6940102,-60d54m19.66s,-60.9054608,263.1450000,10.3580000,9.0290000,10.2352000,2020-01-23,2020-01,2020-01-30
TOI-824 b,TOI-824,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BURT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..153B/abstract target=ref>Burt et al. 2020</a>,1.39297800,0.021770,2.926,0.261,18.46700,0.05810,Mass,,412.00,1253,0,<a refstr=BURT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..153B/abstract target=ref>Burt et al. 2020</a>,K4 V,4600.00,0.69,0.71,-0.092,[Fe/H],4.61,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h48m39.71s,222.1654705,-57d35m19.92s,-57.5888666,63.9262000,11.3140000,8.4320000,10.7616000,2020-09-17,2020-10,2020-09-24
TOI-833 b,TOI-833,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,1.04187770,0.017100,1.270,0.113,,,,,,1118,0,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,,3920.00,0.60,0.61,,,4.67,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h42m34.91s,145.6454720,-62d28m33.19s,-62.4758857,41.7148000,11.7240000,8.1460000,11.0750000,2022-02-15,2022-02,2022-02-15
TOI-837 b,TOI-837,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BOUMA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..239B/abstract target=ref>Bouma et al. 2020</a>,8.32487620,,8.631,0.770,381.39600,1.20000,Msini,0.000000,,,0,<a refstr=BOUMA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..239B/abstract target=ref>Bouma et al. 2020</a>,G0/F9 V,6047.00,1.02,1.12,-0.069,[Fe/H[,4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h28m08.95s,157.0372806,-64d30m18.76s,-64.5052107,142.4880000,10.6350000,8.9330000,10.3560000,2020-10-16,2020-11,2020-10-22
TOI-849 b,TOI-849,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ARMSTRONG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.583...39A/abstract target=ref>Armstrong et al. 2020</a>,0.76552414,0.015980,3.444,0.307,39.09000,0.12299,Mass,0.000000,,,0,<a refstr=ARMSTRONG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.583...39A/abstract target=ref>Armstrong et al. 2020</a>,G,5373.80,0.92,0.93,0.190,[Fe/H],4.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h54m51.79s,28.7157956,-29d25m18.15s,-29.4217086,225.7340000,11.9810000,10.4180000,12.0645000,2020-07-02,2020-07,2020-07-09
TOI-892 b,TOI-892,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRAHM_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..235B/abstract target=ref>Brahm et al. 2020</a>,10.62656000,0.092000,11.994,1.070,301.93850,0.95000,Mass,0.125000,,1397,0,<a refstr=BRAHM_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..235B/abstract target=ref>Brahm et al. 2020</a>,F,6261.00,1.39,1.28,0.240,[Fe/H],4.26,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h46m57.17s,86.7382280,-11d14m07.22s,-11.2353401,340.5430000,11.4300000,10.1060000,11.3435000,2020-12-10,2020-11,2020-12-17
